id,title,description_de,description_en,subjects,spatial,temporal,created,filetype,mimetype,rights,dataProvider,isShownAt,isShownBy,API_Endpoint
232631,0287-10b_dillingsperg,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Dillingsperg,,2024-08-04,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232631.pdf,https://thanados.openatlas.eu/api/display/232631,https://thanados.openatlas.eu/api/entity/232631
228160,0066-10b_altinhouen,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth","Data acquisation by N.N., digital Version by Jacqueline Huber/Nora Siegmeth",Wüstung | Abandoned Village | Abandoned Village | DeVill | DeVill Properties | High Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Altinhouen | Austria | Krems an der Donau | Krems an der Donau (Stadt) | Niederösterreich,High Middle Ages,2024-05-25,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/228160.pdf,https://thanados.openatlas.eu/api/display/228160,https://thanados.openatlas.eu/api/entity/228160
224302,0763-20b_Hochstrass,"Terrain model of 0763-20b_Hochstrass;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4700000;
https://doi.org/10.48677/7f284579-e943-48d8-8566-9fd480a89062
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hochstraß,,2024-03-19,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224302.glb,https://thanados.openatlas.eu/api/display/224302,https://thanados.openatlas.eu/api/entity/224302
226297,0028-10b_ainoede_lit_02_neill,"Scan Neill 1883, S. 55–116; Digitalisat: Jacqueline Huber/Nora Siegmeth",,Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Ainöde | Austria | Melk | Niederösterreich | Pielachberg | Schrattenbruck | Spielberg,High Middle Ages | Late Middle Ages,2024-04-30,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/226297.pdf,https://thanados.openatlas.eu/api/display/226297,https://thanados.openatlas.eu/api/entity/226297
234855,0808-10b_hugelinge,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,"Hugelinge, de",,2024-08-27,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234855.pdf,https://thanados.openatlas.eu/api/display/234855,https://thanados.openatlas.eu/api/entity/234855
234841,0800-10b_houesteten de,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,"Austria | Houesteten, de | Niederösterreich | Raabs an der Thaya | Waidhofen an der Thaya",,2024-08-27,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234841.pdf,https://thanados.openatlas.eu/api/display/234841,https://thanados.openatlas.eu/api/entity/234841
232687,0317-10b_duernbach,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Dürnbach,,2024-08-04,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232687.pdf,https://thanados.openatlas.eu/api/display/232687,https://thanados.openatlas.eu/api/entity/232687
234459,19760531_Strohschneider_an_Eminger_geschwärzt,"Schreiben von Margarete Strohschneider an Erwin Eminger vom 31.05.1976, betreffend Wüstungen 1471-30b Reinthal und 1148-10b Norcindorf; Digitalisat: Gabriele Scharrer-Liska","1976/05/31, letter fromy Margarete Strohschneider to Erwin Eminger, regarding deserted villages 1471-30b Reinthal and 1148-10b Norcindorf; digital version by Gabriele Scharrer-Liska",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Older Excavation | Partial Excavation | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Großebersdorf | Mistelbach | Niederösterreich | Norcindorf | Putzing,1100 | High Middle Ages | Late Middle Ages,2024-08-22,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234459.pdf,https://thanados.openatlas.eu/api/display/234459,https://thanados.openatlas.eu/api/entity/234459
220545,0037-2_aldersdorferhof,"Terrain model of 0037-2_Aldersdorferhof;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS DTM CRS3035RES50000mN2800000E4750000 https://doi.org/10.48677/3f34f94b-d483-4644-935b-af02ad034e1b
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | Early Modern Age | High Middle Ages | Late Middle Ages | Old strayfinds without context | Systematic Survey | Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie (ÖGM) | http://vocab.getty.edu/page/aat/300167671 | https://www.wikidata.org/entity/Q350895,Aldersdorferhof* | Austria | Henzing | Niederösterreich | Sieghartskirchen | Tulln,1100-1599 | Early Modern Age | High Middle Ages | Late Middle Ages,2024-02-08,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/220545.glb,https://thanados.openatlas.eu/api/display/220545,https://thanados.openatlas.eu/api/entity/220545
234839,0798-10b_hortwines,"Datenerhebung N.N., Manuskripttext für FÖ 30 1991 Kurt Bors, Skizze 0798-10b_hortwines_skz_01, 0798-10b_hortwines_skz_02; von Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digitale Version Jacqueline Huber/Nora Siegmeth.","Questionnaire by Fritz Felgenhauer, data acquisition by N.N, Manuscript for FÖ 30 1991 by Kurt Bors, Settlement sketch of 0798-10b_hortwines_skz_01, 0798-10b_hortwines_skz_02; by Kurt Bors (Archiv für Mittelalterarchäologie (AMA), digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Erdweis | Hortwines | Krems (Land) | Lichtenau im Waldviertel | Niederösterreich,1100-1500 | High Middle Ages | Late Middle Ages,2024-08-27,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234839.pdf,https://thanados.openatlas.eu/api/display/234839,https://thanados.openatlas.eu/api/entity/234839
210289,0801-10b_hovmat_skz_02,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Bernhardsthal | Hovmat | Katzelsdorf | Mistelbach | Niederösterreich,,2023-10-10,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210289.png,https://thanados.openatlas.eu/api/display/210289,https://thanados.openatlas.eu/api/entity/210289
228152,0064-10b_alterslach alterslag,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth","Data acquisation by N.N., digital Version by Jacqueline Huber/Nora Siegmeth",Wüstung | Abandoned Village | Abandoned Village | DeVill | DeVill Properties | High Middle Ages | Late Middle Ages | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Alterslach | Austria | Groß Gerungs | Niederösterreich | Zwettl,High Middle Ages | Late Middle Ages,2024-05-25,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/228152.pdf,https://thanados.openatlas.eu/api/display/228152,https://thanados.openatlas.eu/api/entity/228152
232735,1990-10b_werden_geschwärzt,1990-10b_werden_geschwärzt,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Werden,,2024-08-06,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232735.pdf,https://thanados.openatlas.eu/api/display/232735,https://thanados.openatlas.eu/api/entity/232735
220448,2030-10b_willradi_ker_10,Foto und Profilzeichnung Krug 2030-10b_willradi_ker_10: Jacqueline Huber,,Höhenlage | Lage im Quellgebiet eines Fließgewässers | Steinbruch | Wüstung | Abandoned Village | Quarry | Abandoned Village | Archaeology | DeVill | High Middle Ages | Historical Maps | History | Höhenlage | Image Sources | Lage im Quellgebiet eines Fließgewässers | Late Middle Ages | Steinbruch | Strayfinds | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Auf dem Mühlratz FN | Austria | In den sieben Brünnen FN | In öden Eigen FN | Mistelbach | Mühlradsberg FN | Niederösterreich | Ulrichskirchen | Ulrichskirchen-Schleinbach | Willradi,1100-1500 | High Middle Ages | Late Middle Ages,2024-02-07,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/220448.svg,https://thanados.openatlas.eu/api/display/220448,https://thanados.openatlas.eu/api/entity/220448
213264,1586-10b_Scharwarn-skz_05,1586-10b_Scharwarn-skz_05,,Wüstung | Abandoned Village | Abandoned Village | Archaeology | DeVill | GPR Survey | History | Laserscan-Analysis | Late Middle Ages | Remote Sensing | Strayfinds | Survey | Systematic Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Altenmarkt im Thale | Austria | Hollabrunn | Niederösterreich | Scharwarn,1300-1500 | Late Middle Ages,2023-11-19,jpg,image/jpeg,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/213264.jpg,https://thanados.openatlas.eu/api/display/213264,https://thanados.openatlas.eu/api/entity/213264
210284,0798-10b_hortwines_skz_02,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | High Middle Ages | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Erdweis | Hortwines | Krems (Land) | Lichtenau im Waldviertel | Niederösterreich,1100-1500 | High Middle Ages | Late Middle Ages,2023-10-10,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210284.png,https://thanados.openatlas.eu/api/display/210284,https://thanados.openatlas.eu/api/entity/210284
209039,0565-10b_grillenpartz_skz_01,"Skizze Kurt Bors, digitale Version Kurt Bors Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Kurt Bors Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Grillenpartz,,2023-09-22,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/209039.png,https://thanados.openatlas.eu/api/display/209039,https://thanados.openatlas.eu/api/entity/209039
224300,0759-2_Hocheck_AB,"Terrain model of 0759-2_Hocheck_AB;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hocheck | Hocheck,,2024-03-19,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224300.glb,https://thanados.openatlas.eu/api/display/224300,https://thanados.openatlas.eu/api/entity/224300
210223,0794-20b_hornhof_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hornhof*,,2023-10-09,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210223.png,https://thanados.openatlas.eu/api/display/210223,https://thanados.openatlas.eu/api/entity/210223
224292,0748-20b_Hintermaisfeld,"Terrain model of 0748-20b_Hintermaisfeld;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | Early Modern Age | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Hintermaisfeld* | Hollenbach | Niederösterreich | Waidhofen an der Thaya,1300-1600 | Early Modern Age | Late Middle Ages,2024-03-19,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224292.glb,https://thanados.openatlas.eu/api/display/224292,https://thanados.openatlas.eu/api/entity/224292
220442,2030-10b_willradi_ker_04,Foto und Profilzeichnung Topf 2030-10b_wilrats_ker_04: Jacqueline Huber,,Höhenlage | Lage im Quellgebiet eines Fließgewässers | Steinbruch | Wüstung | Abandoned Village | Quarry | Abandoned Village | Archaeology | DeVill | High Middle Ages | Historical Maps | History | Höhenlage | Image Sources | Lage im Quellgebiet eines Fließgewässers | Late Middle Ages | Steinbruch | Strayfinds | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Auf dem Mühlratz FN | Austria | In den sieben Brünnen FN | In öden Eigen FN | Mistelbach | Mühlradsberg FN | Niederösterreich | Ulrichskirchen | Ulrichskirchen-Schleinbach | Willradi,1100-1500 | High Middle Ages | Late Middle Ages,2024-02-07,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/220442.svg,https://thanados.openatlas.eu/api/display/220442,https://thanados.openatlas.eu/api/entity/220442
210222,0792-10b_horbeseber_skz_01,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Eckartsau | Gänserndorf | Horbeseber | Niederösterreich,,2023-10-09,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210222.png,https://thanados.openatlas.eu/api/display/210222,https://thanados.openatlas.eu/api/entity/210222
224291,0742-20b_Hieshof,"Terrain model of 0742-20b_Hieshof;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2800000E4700000;
https://doi.org/10.48677/7f284579-e943-48d8-8566-9fd480a89062
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hieshof*,,2024-03-19,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224291.glb,https://thanados.openatlas.eu/api/display/224291,https://thanados.openatlas.eu/api/entity/224291
224159,0731-30b_Heufeld,"Terrain model of 0731-30b_Heufeld;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4750000;
https://doi.org/10.48677/f2d6cefc-10ef-4da7-8d87-1acbdb1ade82
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Strayfinds | Survey | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Heufeld* | Hollabrunn | Maria Roggendorf | Niederösterreich | Wullersdorf,Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224159.glb,https://thanados.openatlas.eu/api/display/224159,https://thanados.openatlas.eu/api/entity/224159
232966,0425-10b_ezeining,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Ezeining im Tullnerfeld,,2024-08-07,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232966.pdf,https://thanados.openatlas.eu/api/display/232966,https://thanados.openatlas.eu/api/entity/232966
227962,19730215_Eibner_an_Schutzbier_geschwärzt,Schreiben von Clemens Eibner an Heribert Schutzbier vom 15.02.1973 betreffend Wüstung Nawinchel; Digitalisat: Gabriele Scharrer-Liska,letter from Clemens Eibner to Heribert Schutzbier from 1973/02/15 regarding deserted village Nawinchel; digital version by Gabriele Scharrer-Liska,Wüstung | Abandoned Village | Abandoned Village | DeVill | Strayfinds | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Bruck an der Leitha | Nawinchel | Niederösterreich | Pachfurth | Rohrau,,2024-05-23,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/227962.pdf,https://thanados.openatlas.eu/api/display/227962,https://thanados.openatlas.eu/api/entity/227962
234828,0788-10b_hoenigsperg,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hönigsperg,,2024-08-27,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234828.pdf,https://thanados.openatlas.eu/api/display/234828,https://thanados.openatlas.eu/api/entity/234828
234827,0787-10b_honerstorf,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N, digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Honerstorf,,2024-08-27,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234827.pdf,https://thanados.openatlas.eu/api/display/234827,https://thanados.openatlas.eu/api/entity/234827
210220,0781-10b_Hölbertsgraben,"Skizze Kurt Bors, digitale Version Jacqueline Huber/Nora Siegmeth, Georeferenzierung Roland Filzwieser.","Sketch by Kurt Bors, digital version by Jacqueline Huber/Nora Siegmeth, rectification by Roland Filzwieser.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hölbertsgraben,,2023-10-09,png,image/png,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/210220.png,https://thanados.openatlas.eu/api/display/210220,https://thanados.openatlas.eu/api/entity/210220
224156,0709-10b_Herbortsgrub,"Terrain model of 0709-10b_Herbortsgrub;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4800000;
https://doi.org/10.48677/fe887834-eca4-4a32-ac6d-eacbf141396c
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | Late Middle Ages | Strayfinds | Survey | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Herbortsgrub | Höbertsgrub | Mistelbach | Niederösterreich | Poysdorf,1100-1600 | Late Middle Ages,2024-03-15,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224156.glb,https://thanados.openatlas.eu/api/display/224156,https://thanados.openatlas.eu/api/entity/224156
224321,0791-10b_Hörbartenschlag,"Terrain model of 0791-10b_Hörbartenschlag;
Elevation data: Inspire BEV (CC-BY-4.0)
Source: ALS_DTM_CRS3035RES50000mN2850000E4700000;
https://doi.org/10.48677/efdfe29b-58bd-4ffd-b508-d653c9698c1e
Map Overlay: Geoland Basemap Grau basemap.at (CC-BY-4.0)
Settlement sketch: Kurt Bors/AMA (CC-BY-4.0)
Arrangement: Roland Filzwieser",,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Hörbartenschlag,,2024-03-20,glb,application/octet-stream,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/224321.glb,https://thanados.openatlas.eu/api/display/224321,https://thanados.openatlas.eu/api/entity/224321
232736,1990-10b_werden_skz_03,1990-10b_werden_skz_03,,Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Werden,,2024-08-06,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/232736.pdf,https://thanados.openatlas.eu/api/display/232736,https://thanados.openatlas.eu/api/entity/232736
220440,2030-10b_willradi_ker_02,Foto und Profilzeichnung Topf 2030-10b_wilrats_ker_02: Jacqueline Huber,,Höhenlage | Lage im Quellgebiet eines Fließgewässers | Steinbruch | Wüstung | Abandoned Village | Quarry | Abandoned Village | Archaeology | DeVill | High Middle Ages | Historical Maps | History | Höhenlage | Image Sources | Lage im Quellgebiet eines Fließgewässers | Late Middle Ages | Steinbruch | Strayfinds | Written Sources | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Auf dem Mühlratz FN | Austria | In den sieben Brünnen FN | In öden Eigen FN | Mistelbach | Mühlradsberg FN | Niederösterreich | Ulrichskirchen | Ulrichskirchen-Schleinbach | Willradi,1100-1500 | High Middle Ages | Late Middle Ages,2024-02-07,svg,image/svg+xml,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/220440.svg,https://thanados.openatlas.eu/api/display/220440,https://thanados.openatlas.eu/api/entity/220440
234816,1825-10b_treukendorf_geschwärzt,"Datenerhebung N.N., digitale Version Jacqueline Huber/Nora Siegmeth.","Data acquisition by N.N., digital version by Jacqueline Huber/Nora Siegmeth.",Wüstung | Abandoned Village | Abandoned Village | DeVill | https://vocab.getty.edu/aat/300167671 | https://www.wikidata.org/entity/Q350895,Austria | Niederösterreich | Treukendorf | Wiener Neustadt (Land),,2024-08-27,pdf,application/pdf,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,Österreichische Gesellschaft für Mittelalter- und Neuzeitarchäologie,https://devill.oegmn.or.at/file/234816.pdf,https://thanados.openatlas.eu/api/display/234816,https://thanados.openatlas.eu/api/entity/234816
