parent_id,name,id,type,path,description,begin_from,begin_to,end_from,end_to,class,geometry,lon,lat,devill_endpoint,API_Endpoint
,Rager*,203516,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,1419-20b Rager*,1150,1250,1500,1550,place,"{""type"":""Polygon"",""coordinates"":[[[14.740291536,48.076215198],[14.740827978,48.075820936],[14.741128385,48.07563814],[14.741431475,48.075435631],[14.741557539,48.075380075],[14.74170506,48.075353193],[14.741857946,48.075365738],[14.741989374,48.075378283],[14.742179811,48.07542667],[14.742305875,48.07548581],[14.742394388,48.075577209],[14.742466807,48.075677567],[14.742477536,48.07578151],[14.742458761,48.075899789],[14.742394388,48.076023444],[14.742279053,48.07617398],[14.742163718,48.076313763],[14.742045701,48.076397992],[14.741831124,48.076485804],[14.741713107,48.076519854],[14.741562903,48.076530606],[14.741364419,48.07652523],[14.741160572,48.076510893],[14.740908444,48.076485804],[14.74064827,48.076451754],[14.740519524,48.076412328],[14.740420282,48.076367526],[14.740331769,48.076311971],[14.740294218,48.076270753],[14.740291536,48.076215198]]]}",48.075961616499995,14.741531569678255,https://devill.oegmn.or.at/entity/203516,https://thanados.openatlas.eu/api/entity/203516
,Rahewinescrinne,203518,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1420-10b Rahewinescrinne
HONB R48",1140,1160,,,place,"{""type"":""Polygon"",""coordinates"":[[[14.831588475,48.08594416],[14.825581533,48.084701862],[14.821522904,48.082637665],[14.817160719,48.077859121],[14.817060656,48.07332865],[14.819563547,48.069533835],[14.826628666,48.066809425],[14.834966666,48.066321883],[14.840759074,48.067755815],[14.844720745,48.069638984],[14.848010254,48.072650004],[14.849497588,48.076387238],[14.847066208,48.080162435],[14.844992381,48.083411748],[14.842561002,48.084940767],[14.836911618,48.086230841],[14.831588475,48.08594416]]]}",48.07485794408072,14.832991698227332,https://devill.oegmn.or.at/entity/203518,https://thanados.openatlas.eu/api/entity/203518
,Raifek,203520,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,1421-10b Raifek,1250,1250,,,place,"{""type"":""Polygon"",""coordinates"":[[[16.234629266,47.744187515],[16.19344958,47.729953275],[16.160168739,47.707788702],[16.138321911,47.687923752],[16.119447846,47.657879484],[16.12013612,47.623193651],[16.144156017,47.603065359],[16.195630625,47.59689382],[16.24744296,47.607154029],[16.270430508,47.626586241],[16.287929653,47.660961753],[16.291703823,47.686921427],[16.285984394,47.711175798],[16.265966435,47.733879967],[16.250524053,47.742343402],[16.234629266,47.744187515]]]}",47.67394158990558,16.209677467859592,https://devill.oegmn.or.at/entity/203520,https://thanados.openatlas.eu/api/entity/203520
,Rainotsperg,203522,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1422-10b Rainotsperg; 
HONB R169",1300,1300,,,place,,,,https://devill.oegmn.or.at/entity/203522,https://thanados.openatlas.eu/api/entity/203522
,Raitenpach,203524,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1423-10b Raitenpach; 
HONB R345",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.249300285,48.830774709],[15.237718509,48.82776215],[15.233142985,48.823902046],[15.228877749,48.817179207],[15.23230939,48.80964543],[15.237599822,48.805407182],[15.247036844,48.803900162],[15.255758927,48.804465303],[15.261764298,48.806349047],[15.266911759,48.809457076],[15.271058317,48.813506639],[15.271201309,48.81915664],[15.269199526,48.824523555],[15.264766962,48.827912889],[15.259047575,48.831019577],[15.249300285,48.830774709]]]}",48.81816792381615,15.250340658408916,https://devill.oegmn.or.at/entity/203524,https://thanados.openatlas.eu/api/entity/203524
,Raizinsperg,203526,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1424-10b Raizinsperg; 
HONB R56",1140,1170,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.647912127,48.247735037],[15.629896014,48.251163209],[15.603872767,48.250782311],[15.575275749,48.248877787],[15.560405313,48.23859212],[15.556401747,48.229638102],[15.560926228,48.219130677],[15.572651007,48.212841585],[15.595242654,48.213794525],[15.615544112,48.215090783],[15.631958331,48.214900199],[15.648544607,48.216615413],[15.659581133,48.221112679],[15.664728552,48.227591294],[15.66615843,48.240355566],[15.659581133,48.246069881],[15.647912127,48.247735037]]]}",48.23411511079499,15.61193144608445,https://devill.oegmn.or.at/entity/203526,https://thanados.openatlas.eu/api/entity/203526
,Rakenhof bei der Tey,203528,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1425-10b Rakenhof bei der Tey (= Ruhhof = 1548-20b Ruhof, jetzt 1548-30b Ruhof); 
der heutige Ruhhof nordöstlich von Laa an der Thaya",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[16.417223568,48.74759981],[16.413577449,48.747175477],[16.411432674,48.745713858],[16.410717756,48.743450624],[16.412576558,48.742036051],[16.41615118,48.7407629],[16.419225351,48.741564517],[16.421942073,48.743167713],[16.422728477,48.745006608],[16.421727585,48.746798289],[16.41958281,48.747552661],[16.417223568,48.74759981]]]}",48.744228616084015,16.416679639702394,https://devill.oegmn.or.at/entity/203528,https://thanados.openatlas.eu/api/entity/203528
,Rakkenhof,203531,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1426-10b Rakkenhof; 
HONB R15",,,1400,1420,place,"{""type"":""Polygon"",""coordinates"":[[[16.846736237,48.391107047],[16.823286721,48.389777547],[16.809963973,48.37778536],[16.809392047,48.358214117],[16.818829058,48.348900891],[16.838275008,48.342057433],[16.856863047,48.341867328],[16.870130022,48.350535788],[16.874705556,48.363534502],[16.869730154,48.377365943],[16.860865068,48.387433735],[16.846736237,48.391107047]]]}",48.37045022277684,16.840983737406944,https://devill.oegmn.or.at/entity/203531,https://thanados.openatlas.eu/api/entity/203531
,Rakkintal,203533,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1427-10b Rakkintal;
HONB R17;
eventuell Luftbildfundstelle LA-IUHA 05003.13",1120,1130,1290,1300,place,"{""type"":""Polygon"",""coordinates"":[[[16.755624392,48.041724688],[16.741610335,48.042872384],[16.731028294,48.041342119],[16.720276685,48.038189629],[16.714325557,48.029389159],[16.717586235,48.024506175],[16.726166275,48.019148134],[16.736347049,48.017272681],[16.748931113,48.021674132],[16.755223135,48.026266552],[16.760943169,48.031623861],[16.761801172,48.03755451],[16.755624392,48.041724688]]]}",48.030506509999995,16.737415653755427,https://devill.oegmn.or.at/entity/203533,https://thanados.openatlas.eu/api/entity/203533
,Ramanstorf,203536,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1428-10b Ramanstorf;
unsichere Lesart",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.836542099,48.710311237],[15.811946,48.723524749],[15.779801627,48.726318028],[15.751201503,48.718768283],[15.742621463,48.70630874],[15.753489499,48.693090693],[15.767217583,48.682513772],[15.796272657,48.67843352],[15.81858076,48.683722672],[15.836312827,48.693166257],[15.836542099,48.710311237]]]}",48.6997374985,15.792212558702495,https://devill.oegmn.or.at/entity/203536,https://thanados.openatlas.eu/api/entity/203536
,Unter Ramey,203538,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1429-10b Ramey, Unter",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.925267567,47.803189598],[15.914256513,47.805207333],[15.900957452,47.804342599],[15.887086386,47.800691342],[15.881509361,47.794829577],[15.879793353,47.788198256],[15.883940373,47.781085466],[15.888516392,47.777336434],[15.901231117,47.774452378],[15.920649635,47.775490654],[15.929801376,47.780258765],[15.934234393,47.788621133],[15.933662383,47.79659777],[15.929658358,47.801306296],[15.925267567,47.803189598]]]}",47.791725355063946,15.907358929298026,https://devill.oegmn.or.at/entity/203538,https://thanados.openatlas.eu/api/entity/203538
,Ober Ramsaw,203540,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1430-10b Ramsaw, Ober; 
HONB R76",,,1440,1453,place,"{""type"":""Polygon"",""coordinates"":[[[15.470183341,48.658518581],[15.453989545,48.66041216],[15.441459476,48.660487749],[15.436049268,48.657596331],[15.434107608,48.653457349],[15.434965309,48.647579027],[15.441572906,48.645291779],[15.453738264,48.644720891],[15.464434654,48.643851322],[15.473157696,48.645363609],[15.477161716,48.649333147],[15.475445708,48.654625371],[15.470183341,48.658518581]]]}",48.651395248,15.455450782732333,https://devill.oegmn.or.at/entity/203540,https://thanados.openatlas.eu/api/entity/203540
,Ramsperch,203542,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1431-10b Ramsperch;
HONB R77",1170,1180,1310,1350,place,"{""type"":""Polygon"",""coordinates"":[[[14.879986755,48.10062587],[14.87491079,48.099193293],[14.872694518,48.095659433],[14.872908996,48.093080517],[14.875036665,48.089882942],[14.881613972,48.088497829],[14.888262776,48.089262035],[14.890693525,48.09083817],[14.891308079,48.094333911],[14.890736143,48.097772353],[14.8874903,48.100465497],[14.883772686,48.101134022],[14.879986755,48.10062587]]]}",48.09499667201986,14.881973737812734,https://devill.oegmn.or.at/entity/203542,https://thanados.openatlas.eu/api/entity/203542
,Rannersdorf,203544,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,1431-20b Rannersdorf,,,,,place,,,,https://devill.oegmn.or.at/entity/203544,https://thanados.openatlas.eu/api/entity/203544
,Ranningstain an der Chrems,203546,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1432-10b Ranningstain an der Chrems, müle zu",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.370665678,48.451676495],[15.362944486,48.450396006],[15.3590124,48.446222337],[15.359226878,48.441906022],[15.361657621,48.437779095],[15.368449412,48.434790417],[15.378315373,48.434648095],[15.384678214,48.435596903],[15.387180448,48.440150932],[15.38818135,48.445084002],[15.386523662,48.448653854],[15.38380695,48.450788058],[15.376085759,48.452115961],[15.370665678,48.451676495]]]}",48.44349501234909,15.373503435262073,https://devill.oegmn.or.at/entity/203546,https://thanados.openatlas.eu/api/entity/203546
,Rapolten,203548,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,1433-10b Rapolten,,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.2864109,48.882367563],[15.279403871,48.88330827],[15.268164438,48.881803131],[15.262444416,48.879263109],[15.259441402,48.872489085],[15.265447429,48.869007635],[15.27745949,48.867784367],[15.290329549,48.868631249],[15.293761565,48.872018637],[15.295019603,48.876798222],[15.292874593,48.880279133],[15.2864109,48.882367563]]]}",48.87464365327476,15.277424523891572,https://devill.oegmn.or.at/entity/203548,https://thanados.openatlas.eu/api/entity/203548
,Rapoltsperge bei Geswent,203550,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1434-10b Rapoltsperge bei Geswent;
Lage unbekannt",,,,,place,,,,https://devill.oegmn.or.at/entity/203550,https://thanados.openatlas.eu/api/entity/203550
,Rapotenslag,203552,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1435-10b Rapotenslag;
HONB R89",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.199314503,48.476976434],[15.191663968,48.476075527],[15.187659948,48.473846894],[15.183727429,48.469958409],[15.182797926,48.465121096],[15.183441429,48.460662775],[15.187516947,48.458054001],[15.204885804,48.457864265],[15.209968045,48.45900266],[15.212355916,48.462559982],[15.212641769,48.466382638],[15.212498918,48.470356757],[15.208137703,48.473666703],[15.204205184,48.475563424],[15.199314503,48.476976434]]]}",48.4681705235,15.197980692378529,https://devill.oegmn.or.at/entity/203552,https://thanados.openatlas.eu/api/entity/203552
,Rarpach,203554,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1436-10b Rarpach;
heute unbewohntes Tal Rohrbach",,,,,place,"{""type"":""Polygon"",""coordinates"":[[[15.975009791,47.983229114],[15.966917777,47.982884585],[15.960312187,47.979649106],[15.956451591,47.974670992],[15.959454276,47.967873179],[15.967661386,47.964886181],[15.97950007,47.963105165],[15.983646628,47.965977855],[15.986220359,47.971435526],[15.986305991,47.976279675],[15.984304208,47.979821733],[15.981015559,47.9823106],[15.975009791,47.983229114]]]}",47.97305325884166,15.971707560798734,https://devill.oegmn.or.at/entity/203554,https://thanados.openatlas.eu/api/entity/203554
,Raschala Ost*,203556,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,1436-20b Raschala Ost,1100,1200,1450,1550,place,"{""type"":""Polygon"",""coordinates"":[[[16.103744209,48.545036055],[16.103797853,48.544968578],[16.103843451,48.544911756],[16.103953421,48.544821194],[16.104141176,48.54469867],[16.104387939,48.544581472],[16.104723215,48.544529976],[16.1051175,48.544522874],[16.105447412,48.544529976],[16.105825603,48.544585024],[16.10615015,48.544645398],[16.106281579,48.544741287],[16.106351316,48.544862036],[16.106351316,48.544975681],[16.106345952,48.545064466],[16.106289625,48.545176336],[16.106225252,48.545218953],[16.106120646,48.545234934],[16.105876565,48.545233158],[16.105388403,48.545231382],[16.104634702,48.545222504],[16.104178727,48.545218953],[16.103894413,48.545197644],[16.103797853,48.545160354],[16.103765666,48.545108859],[16.103744209,48.545036055]]]}",48.544886895999994,16.10511247732633,https://devill.oegmn.or.at/entity/203556,https://thanados.openatlas.eu/api/entity/203556
,Raslabstorf,203558,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1437-10b Raslabstorf;
Lesart unsicher, Lage nicht bestimmt",,,,,place,,,,https://devill.oegmn.or.at/entity/203558,https://thanados.openatlas.eu/api/entity/203558
,Ratesdorf,203560,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1438-10b Ratesdorf;
HONB R354",,,1330,1360,place,"{""type"":""Polygon"",""coordinates"":[[[15.950781211,48.744878228],[15.940057334,48.744689625],[15.929190476,48.741671894],[15.924757944,48.735730211],[15.92275615,48.729693492],[15.926187791,48.723561706],[15.933037866,48.718433427],[15.946255384,48.716999422],[15.959157091,48.716282571],[15.975287309,48.718792785],[15.984439924,48.721208542],[15.989073591,48.727077204],[15.987306383,48.732887962],[15.981444589,48.736125804],[15.975965759,48.739615683],[15.970760751,48.740908453],[15.964609417,48.742323839],[15.958901498,48.743954278],[15.950781211,48.744878228]]]}",48.73129072701204,15.955538971469988,https://devill.oegmn.or.at/entity/203560,https://thanados.openatlas.eu/api/entity/203560
,Ratmanns,203562,Abandoned Village,Place > Settlement > Permanent Settlement > Rural Settlement > Village > Abandoned Village,"1439-10b Ratmanns;
HONB R107",1050,1150,1500,1529,place,"{""type"":""Polygon"",""coordinates"":[[[15.421081781,48.778990932],[15.421430469,48.778824788],[15.421875715,48.778602084],[15.422165394,48.778450079],[15.42234242,48.778329889],[15.422460437,48.778206163],[15.422535539,48.778174348],[15.422712564,48.778188488],[15.42303443,48.778255653],[15.423291922,48.778344029],[15.423485041,48.778432404],[15.423592329,48.778492499],[15.423635244,48.778559664],[15.423635244,48.778616224],[15.423549414,48.778792973],[15.423249006,48.779188889],[15.423039794,48.779400986],[15.42275548,48.779680245],[15.422621369,48.779800432],[15.422540903,48.779807502],[15.42234242,48.779772153],[15.422058105,48.779694385],[15.42178452,48.779567128],[15.421580672,48.779475219],[15.421392918,48.779379776],[15.421248078,48.779270193],[15.421156883,48.779199494],[15.421097875,48.77915354],[15.421033502,48.779086375],[15.421033502,48.779040421],[15.421081781,48.778990932]]]}",48.778907860000004,15.422359183267188,https://devill.oegmn.or.at/entity/203562,https://thanados.openatlas.eu/api/entity/203562
